"Permanent and non permanent resident population by canton, sex, residence permit, age class and citizenship"

"Year" "Canton" "Population type" "Residence permit" "Sex" "Age class" "Canada"
"2016" "Luzern" "Permanent resident population" "Residence permit (B)" "Woman" "5-9 years" 2
"2016" "Luzern" "Permanent resident population" "Residence permit (B)" "Woman" "10-14 years" 1
"2016" "Luzern" "Permanent resident population" "Residence permit (B)" "Woman" "15-19 years" 1
"2016" "Luzern" "Permanent resident population" "Residence permit (B)" "Woman" "20-24 years" 3
"2016" "Luzern" "Permanent resident population" "Residence permit (B)" "Woman" "25-29 years" 4
"2016" "Luzern" "Permanent resident population" "Residence permit (B)" "Woman" "30-34 years" 2
"2016" "Luzern" "Permanent resident population" "Residence permit (B)" "Woman" "35-39 years" 8
"2016" "Luzern" "Permanent resident population" "Residence permit (B)" "Woman" "40-44 years" 3
"2016" "Luzern" "Permanent resident population" "Residence permit (B)" "Woman" "45-49 years" 6
"2016" "Luzern" "Permanent resident population" "Residence permit (B)" "Woman" "50-54 years" 1
"2016" "Luzern" "Permanent resident population" "Residence permit (B)" "Woman" "55-59 years" 3
"2016" "Luzern" "Permanent resident population" "Residence permit (B)" "Woman" "60-64 years" 3
"2016" "Luzern" "Permanent resident population" "Residence permit (B)" "Woman" "65-69 years" 0
"2016" "Luzern" "Permanent resident population" "Residence permit (B)" "Woman" "70-74 years" 0
"2016" "Luzern" "Permanent resident population" "Residence permit (B)" "Woman" "75-79 years" 0
"2016" "Luzern" "Permanent resident population" "Residence permit (B)" "Woman" "80-84 years" 0
"2016" "Luzern" "Permanent resident population" "Residence permit (B)" "Woman" "85-89 years" 0
"2016" "Luzern" "Permanent resident population" "Residence permit (B)" "Woman" "90-94 years" 0
"2016" "Luzern" "Permanent resident population" "Residence permit (B)" "Woman" "95-99 years" 0
"2016" "Luzern" "Permanent resident population" "Residence permit (B)" "Woman" "100 years or older" 0
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Sex - Total" "Age class - Total" 44
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Sex - Total" "0-4 years" 0
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Sex - Total" "5-9 years" 5
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Sex - Total" "10-14 years" 3
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Sex - Total" "15-19 years" 0
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Sex - Total" "20-24 years" 0
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Sex - Total" "25-29 years" 1
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Sex - Total" "30-34 years" 3
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Sex - Total" "35-39 years" 3
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Sex - Total" "40-44 years" 7
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Sex - Total" "45-49 years" 8
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Sex - Total" "50-54 years" 2
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Sex - Total" "55-59 years" 2
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Sex - Total" "60-64 years" 6
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Sex - Total" "65-69 years" 1
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Sex - Total" "70-74 years" 1
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Sex - Total" "75-79 years" 1
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Sex - Total" "80-84 years" 0
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Sex - Total" "85-89 years" 1
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Sex - Total" "90-94 years" 0
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Sex - Total" "95-99 years" 0
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Sex - Total" "100 years or older" 0
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Man" "Age class - Total" 22
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Man" "0-4 years" 0
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Man" "5-9 years" 2
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Man" "10-14 years" 2
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Man" "15-19 years" 0
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Man" "20-24 years" 0
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Man" "25-29 years" 0
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Man" "30-34 years" 1
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Man" "35-39 years" 2
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Man" "40-44 years" 2
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Man" "45-49 years" 4
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Man" "50-54 years" 1
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Man" "55-59 years" 2
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Man" "60-64 years" 4
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Man" "65-69 years" 1
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Man" "70-74 years" 0
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Man" "75-79 years" 1
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Man" "80-84 years" 0
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Man" "85-89 years" 0
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Man" "90-94 years" 0
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Man" "95-99 years" 0
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Man" "100 years or older" 0
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Woman" "Age class - Total" 22
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Woman" "0-4 years" 0
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Woman" "5-9 years" 3
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Woman" "10-14 years" 1
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Woman" "15-19 years" 0
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Woman" "20-24 years" 0
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Woman" "25-29 years" 1
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Woman" "30-34 years" 2
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Woman" "35-39 years" 1
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Woman" "40-44 years" 5
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Woman" "45-49 years" 4
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Woman" "50-54 years" 1
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Woman" "55-59 years" 0
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Woman" "60-64 years" 2
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Woman" "65-69 years" 0
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Woman" "70-74 years" 1
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Woman" "75-79 years" 0
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Woman" "80-84 years" 0
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Woman" "85-89 years" 1
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Woman" "90-94 years" 0
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Woman" "95-99 years" 0
"2016" "Luzern" "Permanent resident population" "Settlement permit (C)" "Woman" "100 years or older" 0
"2016" "Luzern" "Permanent resident population" "Residence permit with gainful employment (Ci)" "Sex - Total" "Age class - Total" 0
"2016" "Luzern" "Permanent resident population" "Residence permit with gainful employment (Ci)" "Sex - Total" "0-4 years" 0
"2016" "Luzern" "Permanent resident population" "Residence permit with gainful employment (Ci)" "Sex - Total" "5-9 years" 0
"2016" "Luzern" "Permanent resident population" "Residence permit with gainful employment (Ci)" "Sex - Total" "10-14 years" 0
"2016" "Luzern" "Permanent resident population" "Residence permit with gainful employment (Ci)" "Sex - Total" "15-19 years" 0
"2016" "Luzern" "Permanent resident population" "Residence permit with gainful employment (Ci)" "Sex - Total" "20-24 years" 0
"2016" "Luzern" "Permanent resident population" "Residence permit with gainful employment (Ci)" "Sex - Total" "25-29 years" 0
"2016" "Luzern" "Permanent resident population" "Residence permit with gainful employment (Ci)" "Sex - Total" "30-34 years" 0
"2016" "Luzern" "Permanent resident population" "Residence permit with gainful employment (Ci)" "Sex - Total" "35-39 years" 0
"2016" "Luzern" "Permanent resident population" "Residence permit with gainful employment (Ci)" "Sex - Total" "40-44 years" 0
"2016" "Luzern" "Permanent resident population" "Residence permit with gainful employment (Ci)" "Sex - Total" "45-49 years" 0
"2016" "Luzern" "Permanent resident population" "Residence permit with gainful employment (Ci)" "Sex - Total" "50-54 years" 0
"2016" "Luzern" "Permanent resident population" "Residence permit with gainful employment (Ci)" "Sex - Total" "55-59 years" 0
"2016" "Luzern" "Permanent resident population" "Residence permit with gainful employment (Ci)" "Sex - Total" "60-64 years" 0
"2016" "Luzern" "Permanent resident population" "Residence permit with gainful employment (Ci)" "Sex - Total" "65-69 years" 0
"2016" "Luzern" "Permanent resident population" "Residence permit with gainful employment (Ci)" "Sex - Total" "70-74 years" 0
"2016" "Luzern" "Permanent resident population" "Residence permit with gainful employment (Ci)" "Sex - Total" "75-79 years" 0
"2016" "Luzern" "Permanent resident population" "Residence permit with gainful employment (Ci)" "Sex - Total" "80-84 years" 0
"2016" "Luzern" "Permanent resident population" "Residence permit with gainful employment (Ci)" "Sex - Total" "85-89 years" 0
"2016" "Luzern" "Permanent resident population" "Residence permit with gainful employment (Ci)" "Sex - Total" "90-94 years" 0
"2016" "Luzern" "Permanent resident population" "Residence permit with gainful employment (Ci)" "Sex - Total" "95-99 years" 0
"2016" "Luzern" "Permanent resident population" "Residence permit with gainful employment (Ci)" "Sex - Total" "100 years or older" 0
"2016" "Luzern" "Permanent resident population" "Residence permit with gainful employment (Ci)" "Man" "Age class - Total" 0
"2016" "Luzern" "Permanent resident population" "Residence permit with gainful employment (Ci)" "Man" "0-4 years" 0
"2016" "Luzern" "Permanent resident population" "Residence permit with gainful employment (Ci)" "Man" "5-9 years" 0
"2016" "Luzern" "Permanent resident population" "Residence permit with gainful employment (Ci)" "Man" "10-14 years" 0
"2016" "Luzern" "Permanent resident population" "Residence permit with gainful employment (Ci)" "Man" "15-19 years" 0
"2016" "Luzern" "Permanent resident population" "Residence permit with gainful employment (Ci)" "Man" "20-24 years" 0
"2016" "Luzern" "Permanent resident population" "Residence permit with gainful employment (Ci)" "Man" "25-29 years" 0
"2016" "Luzern" "Permanent resident population" "Residence permit with gainful employment (Ci)" "Man" "30-34 years" 0
"2016" "Luzern" "Permanent resident population" "Residence permit with gainful employment (Ci)" "Man" "35-39 years" 0
"2016" "Luzern" "Permanent resident population" "Residence permit with gainful employment (Ci)" "Man" "40-44 years" 0
"2016" "Luzern" "Permanent resident population" "Residence permit with gainful employment (Ci)" "Man" "45-49 years" 0
"2016" "Luzern" "Permanent resident population" "Residence permit with gainful employment (Ci)" "Man" "50-54 years" 0
"2016" "Luzern" "Permanent resident population" "Residence permit with gainful employment (Ci)" "Man" "55-59 years" 0
"2016" "Luzern" "Permanent resident population" "Residence permit with gainful employment (Ci)" "Man" "60-64 years" 0
"2016" "Luzern" "Permanent resident population" "Residence permit with gainful employment (Ci)" "Man" "65-69 years" 0
"2016" "Luzern" "Permanent resident population" "Residence permit with gainful employment (Ci)" "Man" "70-74 years" 0
"2016" "Luzern" "Permanent resident population" "Residence permit with gainful employment (Ci)" "Man" "75-79 years" 0
